Removed Pin From Net: NetName=COM Pin=J5-1
Removed Pin From Net: NetName=Vin Pin=J5-2
Removed Pin From Net: NetName=COM_ISO Pin=J5-4
Removed Pin From Net: NetName=5V_ISO_1 Pin=J5-6
Removed Pin From Net: NetName=COM Pin=J6-1
Removed Pin From Net: NetName=Vin Pin=J6-2
Removed Pin From Net: NetName=COM_ISO Pin=J6-4
Removed Pin From Net: NetName=5V_ISO_2 Pin=J6-6
Removed Pin From Net: NetName=COM Pin=J7-1
Removed Pin From Net: NetName=Vin Pin=J7-2
Removed Pin From Net: NetName=COM_ISO Pin=J7-4
Removed Pin From Net: NetName=5V_ISO_3 Pin=J7-6
Removed Pin From Net: NetName=COM Pin=J8-1
Removed Pin From Net: NetName=Vin Pin=J8-2
Removed Pin From Net: NetName=COM_ISO Pin=J8-4
Removed Pin From Net: NetName=5V_ISO_4 Pin=J8-6
Removed Pin From Net: NetName=NetIC1_51 Pin=LED2-2
Removed Pin From Net: NetName=NetIC1_52 Pin=LED3-2
Removed Pin From Net: NetName=COM Pin=R11-1
Removed Pin From Net: NetName=COM Pin=R12-1
Removed Pin From Net: NetName=5V_ISO_1 Pin=TP5-1
Removed Pin From Net: NetName=5V_ISO_2 Pin=TP6-1
Removed Pin From Net: NetName=5V_ISO_3 Pin=TP7-1
Removed Pin From Net: NetName=5V_ISO_4 Pin=TP8-1
Removed Member From Class: ClassName=Power Member=J5
Removed Member From Class: ClassName=Power Member=J6
Removed Member From Class: ClassName=Power Member=J7
Removed Member From Class: ClassName=Power Member=J8
Removed Member From Class: ClassName=Power Member=TP5
Change Component Comment : Designator=L2 Old Comment=Inductor New Comment=FERRITE
Change Component Designator: OldDesignator=TP? NewDesignator=TP5
Change component parameters: Designator = "IC3"; Footprint = "SOP254P1031X450-16N"; UniqueID = "\KWWULHPA"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://digikey.com/product-detail/en/C1608X7R1E104K080AA/445-1316-1-ND/567697"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=626892&src-supplier=Verical"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=626892&src-supplier=Verical"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "http://components.arrow.com/part/dataview/0323_00313986?src-supplier=Arrow+Europe"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "http://components.arrow.com/part/dataview/0323_00313986?src-supplier=Arrow+Europe"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "http://www.mouser.com/ds/2/212/KEM_C1002_X7R_SMD-1102033.pdf?src-supplier=Mouser"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "http://www.mouser.com/ds/2/212/KEM_C1002_X7R_SMD-1102033.pdf?src-supplier=Mouser"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "http://www.alliedelec.com/m/d/6f3b5eb83d09db50ed28bdc730567b33.pdf?src-supplier=Allied+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "http://www.alliedelec.com/m/d/6f3b5eb83d09db50ed28bdc730567b33.pdf?src-supplier=Allied+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink8Description"; Value = "http://components.arrow.com/part/dataview/40911037S8853915N7429?src-supplier=Arrow"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink8URL"; Value = "http://components.arrow.com/part/dataview/40911037S8853915N7429?src-supplier=Arrow"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink9Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink9URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink10Description"; Value = "http://www.farnell.com/datasheets/1828800.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink10URL"; Value = "http://www.farnell.com/datasheets/1828800.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink11Description"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet+Asia"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink11URL"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet+Asia"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink12Description"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104M5RACTU.pdf?src-supplier=Digi-Key"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink12URL"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104M5RACTU.pdf?src-supplier=Digi-Key"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink13Description"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=110138&src-supplier=Verical"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink13URL"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=110138&src-supplier=Verical"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink14Description"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink14URL"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink15Description"; Value = "http://www.farnell.com/datasheets/2315113.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink15URL"; Value = "http://www.farnell.com/datasheets/2315113.pdf?src-supplier=Newark"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink16Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink16URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Description 1"; Value = "Cap Ceramic 0.1uF 50V X7R 20% SMD 0603 125C T/R"; VariantName = "LeVentilateur-Proto"
Added Component: Designator=C39(CAP 0603/1608)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Digi-Key listing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://digikey.com/product-detail/en/C1608X7R1E104K080AA/445-1316-1-ND/567697"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=626892&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=626892&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "http://components.arrow.com/part/dataview/0323_00313986?src-supplier=Arrow+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "http://components.arrow.com/part/dataview/0323_00313986?src-supplier=Arrow+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "http://www.mouser.com/ds/2/212/KEM_C1002_X7R_SMD-1102033.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "http://www.mouser.com/ds/2/212/KEM_C1002_X7R_SMD-1102033.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "http://www.alliedelec.com/m/d/6f3b5eb83d09db50ed28bdc730567b33.pdf?src-supplier=Allied+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "http://www.alliedelec.com/m/d/6f3b5eb83d09db50ed28bdc730567b33.pdf?src-supplier=Allied+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8Description"; Value = "http://components.arrow.com/part/dataview/40911037S8853915N7429?src-supplier=Arrow"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink8URL"; Value = "http://components.arrow.com/part/dataview/40911037S8853915N7429?src-supplier=Arrow"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink9Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink9URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink10Description"; Value = "http://www.farnell.com/datasheets/1828800.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink10URL"; Value = "http://www.farnell.com/datasheets/1828800.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink11Description"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet+Asia"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink11URL"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet+Asia"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink12Description"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104M5RACTU.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink12URL"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104M5RACTU.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink13Description"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=110138&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink13URL"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=110138&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink14Description"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink14URL"; Value = "http://capacitoredge.kemet.com/capedge2/DataSheet?pn=C0603C104M5RAC7867&src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink15Description"; Value = "http://www.farnell.com/datasheets/2315113.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink15URL"; Value = "http://www.farnell.com/datasheets/2315113.pdf?src-supplier=Newark"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink16Description"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink16URL"; Value = "http://www.farnell.com/datasheets/2746056.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Description 1"; Value = "Cap Ceramic 0.1uF 50V X7R 20% SMD 0603 125C T/R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dielectric Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dissipation Factor"; Value = "2.5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Pitch"; Value = "0.7mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1.6mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "KEMET"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "C0603C104M5RACTU"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount,PCB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1 = 0.10000, 10 = 0.03900, 100 = 0.01740, 500 = 0.01240, 1000 = 0.00974 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS 1"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "3475152"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "399-7845-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Thickness"; Value = "0.034inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "20%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.031inch"; VariantName = "[No Variations]"
Added Component: Designator=D6(DIOM8060X295N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Average Rectified Current"; Value = "5A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "SMC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.smc-diodes.com/propdf/SK520%20N0107%20REV.A.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.smc-diodes.com/propdf/SK520%20N0107%20REV.A.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Description 1"; Value = "DIODE SCHOTTKY 200V 5A SMC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "SMC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "SK520TR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Reverse Voltage (DC)"; Value = "200V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
